bble,lat,lng,2010,2011,2012,2013,2014,neighborhood
1020640143,40.82755,-73.94371,878000,1010000,861000,946000,991000,3
1007720029,40.74398,-73.99698,4910000,4910000,1884000,2339000,2280000,21
1012140018,40.78526,-73.97477,2370000,1600000,2400000,3600000,3774000,17
1020240063,40.81875,-73.94449,824000,824000,340000,268000,268000,14
1020240062,40.81873,-73.94444,717000,825000,1000000,1200000,1109000,14
1020240061,40.8186,-73.94446,1170000,1350000,1374000,1452000,1234000,14
1020240060,40.81868,-73.94433,1100000,1270000,1669000,1702000,1447000,14
1012140012,40.78544,-73.97523,732000,1590000,1048000,1139000,1207000,17
1020240064,40.81877,-73.9446,2140000,3450000,1620000,1281000,1279000,14
1018930011,40.80339,-73.96818,1760000,1580000,1646000,1492000,1790000,24
1018930012,40.80333,-73.96808,1450000,1300000,1353000,1226000,1471000,24
1017850011,40.80026,-73.93711,470000,427000,640000,656000,570000,26
1017850010,40.80029,-73.93717,1130000,1130000,671000,656000,570000,26
1021300033,40.84383,-73.9356,659000,895000,1065000,962000,987000,19
1021300036,40.84395,-73.93549,1160000,889000,928000,812000,887000,19
1021300037,40.84383,-73.93529,603000,446000,477000,444000,475000,19
1017850019,40.80013,-73.93631,279000,322000,354000,363000,383000,26
1017850018,40.80016,-73.93639,853000,774000,1161000,1190000,1033000,26
1013820049,40.769,-73.96713,10500000,13200000,13888000,17181000,18648000,12
1013820048,40.76882,-73.96691,1230000,1230000,1580000,993000,1107000,12
1013820047,40.76879,-73.96685,2180000,2240000,2464000,2568000,2647000,12
1013820046,40.76877,-73.96678,9810000,9920000,9950000,11940000,13874000,12
1013820045,40.76872,-73.96669,2220000,2650000,3048000,2723000,2866000,12
1013820042,40.76864,-73.96645,13000000,11900000,17201000,17717000,19158000,12
1013820041,40.76859,-73.9664,7370000,7370000,2829000,3513000,3477000,12
1018290049,40.80236,-73.95506,524000,469000,321000,321000,482000,25
1018290048,40.80233,-73.95499,524000,469000,321000,321000,482000,25
1004520002,40.72991,-73.98629,19300000,20900000,20109000,21735000,23468000,0
1004520006,40.73009,-73.98612,17700000,18300000,16078000,17510000,17915000,0
1018290041,40.8021,-73.95443,519000,465000,318000,318000,477000,25
1018290040,40.80206,-73.95435,519000,465000,318000,318000,477000,25
1018290043,40.80217,-73.95459,519000,465000,318000,318000,477000,25
1018290042,40.80213,-73.95451,519000,465000,318000,318000,477000,25
1018290045,40.80223,-73.95474,524000,469000,321000,321000,482000,25
1018290044,40.8022,-73.95467,524000,469000,321000,321000,482000,25
1018290047,40.8023,-73.9549,524000,469000,321000,321000,482000,25
1018290046,40.80226,-73.95483,524000,469000,321000,321000,482000,25
1020240005,40.81849,-73.94448,815000,937000,909000,936000,981000,14
1007900056,40.73852,-73.998,1600000,1680000,1824000,1906000,1997000,21
1007900057,40.73856,-73.99805,3230000,3260000,3010000,3612000,4041000,21
1007900055,40.7385,-73.99792,1910000,2080000,2233000,2155000,2243000,21
1007900058,40.73864,-73.99812,5810000,5860000,5288000,5447000,6536000,21
1007900059,40.73865,-73.99822,1140000,1090000,1138000,1203000,1277000,21
1000260021,40.7062,-74.00993,79300000,77800000,88719000,93177000,104347000,6
1003950022,40.72758,-73.97663,9080000,9180000,12014000,12014000,18021000,15
1007530019,40.74985,-73.99716,1070000,1080000,1553000,1399000,1758000,21
1007530018,40.74992,-73.9972,1020000,1050000,1107000,1074000,1132000,21
1007530011,40.75012,-73.99769,1630000,1600000,2400000,3600000,3835000,21
1007530010,40.75013,-73.99777,877000,960000,1053000,1158000,1233000,21
1007530012,40.75009,-73.99762,677000,721000,786000,845000,893000,21
1007530017,40.74993,-73.99729,6810000,6250000,7888000,9217000,10762000,21
1007530016,40.74996,-73.99735,1420000,1230000,1845000,2097000,2516000,21
1005080017,40.72417,-73.99418,1610000,2370000,2076000,3114000,3233000,20
1005080016,40.7241,-73.99421,3290000,5210000,5332000,3241000,3286000,20
1005080014,40.72402,-73.99424,1610000,1460000,1127000,1220000,1284000,20
1020020057,40.82172,-73.95544,1070000,934000,999000,1279000,1248000,23
1020020055,40.82161,-73.9552,1500000,1540000,1810000,1965000,2123000,23
1020020052,40.82153,-73.95499,454000,460000,506000,400000,510000,23
1020020050,40.82138,-73.95467,3080000,2990000,3122000,3360000,3694000,23
1020240007,40.81832,-73.94439,2800000,3220000,2737000,2326000,1977000,14
1007640034,40.73893,-73.99997,1500000,1200000,1800000,2700000,3240000,21
1007640037,40.73888,-73.9997,2990000,3230000,3778000,4468000,4899000,21
1007640036,40.73891,-73.99978,1140000,1120000,1192000,1532000,1711000,21
1007640031,40.73905,-74.0002,2400000,2620000,3401000,4223000,4117000,21
1007640030,40.73908,-74.00028,1030000,920000,1029000,929000,1023000,21
1016030158,40.78843,-73.95365,3260000,4150000,2132000,2310000,1848000,16
1007640039,40.7391,-73.99963,2210000,2330000,1914000,1046000,1053000,21
1007640038,40.73904,-73.99966,2310000,2620000,2642000,3280000,3197000,21
1018870063,40.79675,-73.97324,4840000,5570000,5365000,6239000,5303000,17
1018870062,40.79671,-73.97319,3070000,3070000,2256000,915000,1098000,17
1018870061,40.79668,-73.97306,1030000,923000,964000,873000,1048000,17
1018870060,40.79665,-73.973,4230000,4860000,4875000,5060000,4822000,17
1018870065,40.79686,-73.97353,15100000,13200000,13725000,14125000,15793000,17
1018870064,40.79678,-73.97329,4220000,4850000,4123000,4440000,4145000,17
1011500029,40.7816,-73.97615,7080000,6700000,7370000,10124000,9242000,17
1011500026,40.7817,-73.97653,2270000,2540000,2598000,2289000,2309000,17
1011500027,40.78168,-73.97647,2270000,2540000,2598000,2289000,2309000,17
1011500024,40.78176,-73.97669,999000,769000,1153000,1305000,1317000,17
1011500025,40.78176,-73.97663,6770000,6770000,2598000,2289000,2309000,17
1011500022,40.78184,-73.97684,1790000,2600000,2652000,2336000,2357000,17
1011500023,40.78181,-73.97679,5440000,5030000,4276000,4727000,5476000,17
1011500020,40.7819,-73.977,4010000,4010000,1541000,1357000,1369000,17
1011500021,40.78188,-73.97695,1400000,1830000,1557000,1359000,1371000,17
1006220038,40.73589,-74.00459,5360000,5360000,2235000,2557000,1917000,22
1006220039,40.7359,-74.0045,5690000,2400000,2370000,2712000,2635000,22
1006220036,40.73588,-74.00477,4010000,4050000,4062000,4874000,5639000,22
1008930035,40.74806,-73.97732,945000,763000,1144000,1716000,1841000,11
1006220034,40.73586,-74.00494,3700000,6530000,6167000,3114000,3026000,22
1008930037,40.74802,-73.9772,10300000,10400000,10431000,10744000,10826000,11
1006220032,40.73573,-74.00489,4100000,4130000,6019000,5488000,6072000,22
1008930031,40.74817,-73.97754,5880000,5930000,5041000,4285000,4304000,11
1008930032,40.74814,-73.9775,4370000,4370000,1553000,3750000,3779000,11
1006220031,40.73567,-74.00487,4310000,4350000,6354000,6816000,6868000,22
1013880008,40.77297,-73.96554,4600000,4620000,5448000,5448000,4209000,12
1002770036,40.71272,-73.99571,455000,430000,373000,410000,529000,4
1002770030,40.71277,-73.99517,559000,570000,503000,553000,697000,4
1002770031,40.71276,-73.99526,489000,571000,698000,857000,954000,4
1022320008,40.86955,-73.91585,514000,603000,688000,746000,805000,27
1022320009,40.86943,-73.91562,736000,740000,691000,670000,781000,27
1020240003,40.81843,-73.94466,869000,999000,1093000,1035000,1004000,14
1010660029,40.76757,-73.98651,12900000,14500000,15226000,14790000,14940000,1
1004740009,40.72222,-74.00132,2890000,5670000,5105000,4497000,4558000,20
1017250137,40.80819,-73.94128,1110000,1280000,1920000,1739000,1530000,14
1010660020,40.76787,-73.98724,711000,1300000,1548000,1648000,2058000,1
1010660021,40.76784,-73.98716,552000,608000,670000,829000,893000,1
1010660022,40.76781,-73.98709,1740000,1870000,1741000,1512000,1561000,1
1010660023,40.76776,-73.98702,743000,605000,665000,731000,1071000,1
1015200063,40.78343,-73.95357,6330000,6380000,7225000,7885000,7038000,12
1015200062,40.7834,-73.9535,4850000,4890000,5668000,5173000,5323000,12
1020580121,40.82286,-73.94843,429000,429000,460000,554000,530000,3
1015200060,40.78334,-73.95333,9920000,11000000,13251000,11263000,9802000,12
1015200066,40.78351,-73.95381,1470000,2230000,2091000,2300000,2389000,12
1015200065,40.78348,-73.95373,2340000,2520000,3181000,2777000,2863000,12
1015200064,40.78347,-73.95364,4410000,4450000,4463000,4597000,4462000,12
1016450030,40.79904,-73.94009,1060000,1060000,579000,567000,492000,26
1016450031,40.79901,-73.94003,775000,775000,579000,567000,492000,26
1017970001,40.79974,-73.93316,27900000,22100000,30820000,30820000,31457000,26
1010360036,40.75967,-73.98835,1810000,1820000,2002000,2202000,3303000,1
1012180120,40.7878,-73.9727,4800000,4840000,4855000,4531000,4414000,17
1012180121,40.78776,-73.97261,4850000,4890000,4157000,4139000,4010000,17
1012180122,40.78772,-73.97251,656000,591000,886000,1217000,1225000,17
1012180124,40.78766,-73.97235,5810000,5870000,5888000,6065000,5691000,17
1012180126,40.78758,-73.9722,4310000,4350000,3698000,4077000,4275000,17
1004430030,40.72392,-73.98838,3310000,3480000,3007000,3281000,3336000,0
1020600029,40.82431,-73.94496,906000,1060000,1059000,1299000,1428000,3
1020600028,40.82448,-73.94514,1090000,1010000,896000,935000,971000,3
1004430037,40.72356,-73.98853,3050000,3050000,1173000,1033000,1240000,0
1020600025,40.82453,-73.94527,893000,921000,1103000,1256000,1285000,3
1020600024,40.82457,-73.94544,1100000,1270000,1080000,1053000,1008000,3
1020600023,40.82462,-73.94556,344000,373000,474000,571000,546000,3
1004120008,40.72194,-73.98801,1630000,2370000,2259000,2463000,2566000,4
1004430035,40.7237,-73.98855,3790000,4570000,5256000,4717000,5147000,0
1004120001,40.72148,-73.98823,2080000,2120000,2193000,2225000,2502000,4
1004700031,40.71918,-73.99621,716000,3480000,963000,974000,1104000,20
1004700030,40.71918,-73.99612,3690000,3690000,3079000,2239000,2270000,20
1004700032,40.71922,-73.99628,2330000,2500000,3033000,3173000,3323000,20
1004700039,40.71922,-73.99526,444000,441000,485000,533000,781000,20
1004700038,40.71915,-73.99529,566000,758000,682000,633000,688000,20
1004140028,40.71863,-73.99129,1040000,1010000,1248000,1315000,1412000,4
1004140024,40.71871,-73.99107,1240000,832000,1248000,1872000,2246000,4
1004140025,40.71854,-73.99103,1590000,1570000,1824000,1918000,2050000,4
1004140021,40.7189,-73.99093,1260000,1150000,1725000,2029000,1881000,4
1004140022,40.71884,-73.99098,1280000,1350000,1175000,1014000,1101000,4
1004140023,40.71877,-73.991,578000,624000,745000,715000,801000,4
1021650038,40.85044,-73.93339,4240000,4460000,4906000,4911000,5313000,7
1022150618,40.87473,-73.91009,758000,721000,723000,729000,735000,27
1008780059,40.73933,-73.98507,2690000,2860000,3630000,3599000,3101000,2
1021140070,40.83272,-73.94508,594000,672000,670000,697000,770000,19
1018070029,40.79763,-73.93161,909000,1050000,1575000,1441000,1452000,26
1018070028,40.79756,-73.93168,1110000,1180000,1010000,1111000,1535000,26
1014630001,40.76523,-73.95748,5810000,5800000,5569000,6122000,6243000,13
1013230029,40.75488,-73.96883,6362987,3000000,2455000,3049000,2439000,10
1013760051,40.76513,-73.96992,24700000,24800000,26482000,32226000,33022000,12
1011860067,40.7841,-73.98222,5190000,5970000,5489000,5444000,5298000,17
1011860069,40.78405,-73.98211,1530000,2220000,2264000,1995000,2012000,17
1011860068,40.78407,-73.98216,718000,1380000,1777000,1565000,1579000,17
1014350033,40.76098,-73.96185,1870000,2140000,2073000,1944000,2374000,13
1019420138,40.8167,-73.94351,799000,2000000,2160000,1650000,1403000,14
1014350031,40.76091,-73.96167,995000,981000,1371000,1191000,1272000,13
1014350030,40.76087,-73.9614,1630000,2130000,2368000,2434000,3036000,13
1022340039,40.86577,-73.92398,614000,518000,570000,612000,653000,27
1022340034,40.86596,-73.9236,3650000,471000,518000,570000,825000,27
1022340036,40.86588,-73.9238,536000,517000,520000,508000,762000,27
1022340032,40.866,-73.92343,1080000,960000,1190000,1186000,1237000,27
1018270016,40.80081,-73.95615,1750000,615000,634000,697000,783000,25
1018270012,40.80093,-73.95647,586000,533000,750000,1125000,1239000,25
1007170070,40.74537,-74.00496,929000,1380000,1641000,2038000,1986000,21
1018270018,40.80074,-73.95599,920000,777000,994000,1061000,1136000,25
1005160014,40.72699,-74.00059,4560000,4360000,4548000,3604000,3681000,20
1009010060,40.73724,-73.98398,3910000,3940000,3952000,3986000,4017000,2
1020980013,40.83106,-73.94908,5140000,5200000,5811000,5811000,4913000,3
1020980019,40.83086,-73.94866,952000,1400000,2100000,2085000,2266000,3
1005280063,40.72946,-74.00469,2350000,2660000,2384000,2681000,3067000,22
1015280018,40.77576,-73.95418,2550000,2750000,3069000,2657000,2775000,8
1018590128,40.7983,-73.96417,1660000,1450000,1756000,1857000,2228000,17
1015280017,40.77578,-73.95426,1120000,1580000,1361000,1346000,1418000,8
1015280014,40.77587,-73.95451,1830000,2100000,3013000,2446000,2479000,8
1015280012,40.77594,-73.95467,1190000,1600000,1759000,1618000,1598000,8
1010560045,40.76189,-73.99161,1830000,2130000,1810000,1917000,1976000,1
1014090127,40.7716,-73.96037,1400000,1610000,2142000,2660000,2633000,12
1010560044,40.76187,-73.99151,1720000,1720000,1840000,1840000,1388000,1
1014480129,40.76915,-73.95551,5020000,4270000,5732000,5904000,5018000,13
1001470018,40.71682,-74.00774,3490000,3400000,4814000,2407000,2888000,20
1010560041,40.76179,-73.99127,738000,873000,933000,1026000,1145000,1
1001470014,40.71682,-74.0079,2120000,2440000,2447000,2468000,2487000,20
1008770053,40.73822,-73.9843,5170000,5670000,5923000,5837000,6251000,2
1001470010,40.7166,-74.00802,3770000,3770000,2595000,1075000,1290000,20
1001470011,40.71664,-74.0081,1750000,2120000,2595000,1297500,1557000,20
1001470013,40.71676,-74.00795,5040000,5040000,1680000,1511000,1813000,20
1018470029,40.80259,-73.9575,456000,345000,499000,488000,430000,25
1018470021,40.80233,-73.95725,3330000,3010000,4515000,6772000,7082000,25
1003750001,40.72304,-73.97884,3910000,4050000,4050000,4050000,5728000,15
1021380139,40.84308,-73.94131,900000,859000,903000,867000,951000,19
1016650046,40.79746,-73.93961,1250000,1250000,749000,732000,636000,26
1013830061,40.76991,-73.96752,14800000,14800000,5656000,5844000,5784000,12
1008010065,40.74535,-73.99328,7300000,7690000,9128000,10667000,11695000,21
1018520001,40.79503,-73.9693,6240000,8910000,13365000,5719000,6767000,17
1015580013,40.78327,-73.94634,1880000,2400000,2640000,2084000,2156000,8
1015580011,40.78332,-73.94645,2760000,2770000,2912000,2729000,3058000,8
1015580010,40.78337,-73.94658,2210000,2560000,1913000,1804000,1972000,8
1017450143,40.80136,-73.94265,1300000,1500000,1777000,1637000,1391000,26
1021080039,40.83258,-73.93998,1890000,1460000,1219000,1341000,1440000,19
1020450100,40.82613,-73.94045,341000,335000,392000,588000,777000,14
1017450148,40.80149,-73.94297,1300000,1500000,1777000,1637000,1391000,26
1013790017,40.76697,-73.96915,3360000,4120000,3008000,3072000,3200000,12
1021560095,40.85171,-73.92935,1120000,1230000,1098000,1208000,1456000,7
1012130035,40.78449,-73.974,1920000,2070000,2409000,2384000,2443000,17
1012130034,40.78443,-73.97404,1530000,1630000,1846000,1739000,1811000,17
1021560092,40.85161,-73.9291,612000,520000,572000,629000,883000,7
1012130036,40.78457,-73.974,2160000,2320000,2454000,2380000,2424000,17
1008810062,40.74116,-73.98326,1710000,2690000,2055000,2351000,2319000,2
1008810063,40.74109,-73.98329,2130000,2490000,2684000,2750000,3052000,2
1008810061,40.74121,-73.98322,2210000,3550000,2782000,3183000,3141000,2
1008810064,40.74102,-73.98331,2140000,3570000,4443000,5084000,5016000,2
1014440028,40.76639,-73.95739,1180000,1200000,1287000,1224000,1302000,13
1014440029,40.76645,-73.95735,1310000,3310000,3506000,4353000,4309000,13
1020910048,40.82673,-73.95186,1610000,1880000,2068000,2275000,3089000,3
1005560015,40.73137,-73.98925,26700000,28000000,31337000,30286000,33307000,0
1012180024,40.78767,-73.97241,4580000,4620000,3927000,4484000,4025000,17
1006060032,40.73623,-74.00054,1160000,1170000,1174000,1209000,1218000,22
1016770038,40.78989,-73.94127,860000,860000,644000,630000,547000,16
1015730001,40.78118,-73.94478,33500000,32400000,40995000,40995000,42254000,8
1011260010,40.77787,-73.97725,6350000,6350000,2215000,1951000,1969000,18
1011260011,40.77784,-73.97719,6350000,6350000,2215000,3500000,4115000,18
1011260012,40.77781,-73.97712,7270000,7270000,2792000,2460000,2481000,18
1011260014,40.77768,-73.97673,40600000,43100000,45287000,53470000,54053000,18
1022150070,40.87533,-73.9129,835000,794000,961000,878000,746000,27
1021740111,40.86121,-73.92869,888000,1010000,1111000,1222000,1554000,7
1019020049,40.8038,-73.95035,1070000,1230000,1787000,1519000,1365000,25
1019020048,40.80376,-73.95024,1500000,1730000,1894000,1769000,2019000,25
1019020045,40.80365,-73.94998,227000,229000,304000,319000,349000,25
1019020044,40.80363,-73.94992,1110000,1110000,347000,360000,359000,25
1019020047,40.80373,-73.95017,1070000,1230000,1771000,1780000,1794000,25
1019020046,40.8037,-73.95011,403000,1050000,1455000,1696000,1914000,25
1019020040,40.80351,-73.9496,596000,685000,687000,824000,989000,25
1019020042,40.80357,-73.94979,1220000,1220000,455000,360000,359000,25
1012180020,40.78782,-73.97275,6130000,6180000,6199000,6253000,6301000,17
1010380003,40.76173,-73.98988,1530000,2700000,1498000,2123000,2095000,1
1004150023,40.72044,-73.99009,2520000,2900000,2909000,2934000,2957000,4
1004150022,40.7205,-73.99011,495000,568000,539000,593000,681000,4
1004150024,40.7204,-73.99017,2020000,2020000,2026000,2044000,1792000,4
1013850046,40.77064,-73.96533,9720000,8260000,11717000,12762000,14329000,12
1002300008,40.72045,-74.00288,936000,1080000,4650000,4690000,4726000,20
1002470001,40.71088,-73.98927,32600000,29900000,40117000,60175000,84409080,15
1012260108,40.79321,-73.96997,813000,626000,939000,1408500,1517000,17
1012930037,40.76224,-73.97074,16000000,16600000,18341000,18341000,19080000,9
1017170018,40.80283,-73.94709,680000,782000,784000,808000,970000,25
1017170019,40.8028,-73.94696,1460000,441000,472000,474000,532000,25
